seed,update,parameter_id,parameter_name,shape,rank,spectral_gap_at_k,condition_proxy,fraction_of_exact_gain,update_cosine
0,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",16,0.002303086221218109,234.44302368164062,1.003942920623039,0.8104886412620544
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",1,0.10652165859937668,1.7993552684783936,0.9999747296777473,0.9443418383598328
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",2,0.016974255442619324,11.291824340820312,1.0000022288592698,0.9498565196990967
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",4,0.009168937802314758,20.90431022644043,1.000366572308239,0.9553208351135254
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",8,0.00043510645627975464,440.51361083984375,1.0003395809947837,0.9610403180122375
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",16,0.0011796467006206512,162.48110961914062,0.9986558995402398,0.9674443006515503
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",1,0.09416492283344269,1.8562301397323608,1.0,0.9426286816596985
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",2,0.008949756622314453,19.530338287353516,0.9999835221227272,0.9478536248207092
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",4,0.006339967250823975,27.569822311401367,0.9999244491873566,0.9540882706642151
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",8,0.001135159283876419,153.97994995117188,1.000297051801017,0.9596652984619141
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",16,0.0009846370667219162,177.51898193359375,0.9942024273948852,0.9662806987762451
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",1,0.24120664596557617,1.9035093784332275,0.9999931830421356,0.9120521545410156
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",2,0.02551087737083435,17.997777938842773,0.99984334915814,0.9181584715843201
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",4,0.008875429630279541,51.73147964477539,1.000322207634213,0.9254218339920044
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",8,0.009134665131568909,50.26337432861328,1.000590899012273,0.9380027651786804
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",16,0.0017017722129821777,269.8005676269531,1.0004419949550987,0.9516592621803284
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",1,0.06159450113773346,2.6341302394866943,1.0000080597712637,0.6228802800178528
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",2,0.029948174953460693,5.417623519897461,0.9999976987317711,0.6488147377967834
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",4,0.005292568355798721,30.655803680419922,1.0003393907441884,0.6796841025352478
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",8,0.004484254866838455,36.18169403076172,0.9989290609200591,0.7292855381965637
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",16,0.001264519989490509,128.30792236328125,0.9996079251678788,0.793283998966217
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",1,0.26284000277519226,1.878420352935791,1.0000978482091603,0.6061081290245056
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",2,0.046163126826286316,10.695202827453613,0.9998432458558123,0.6242740750312805
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",4,0.022577762603759766,21.867712020874023,1.0000926214776138,0.6561838984489441
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",8,0.007563412189483643,65.27794647216797,1.000597552240376,0.7054816484451294
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",16,0.0024195462465286255,204.05645751953125,0.9975877185267493,0.7710020542144775
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",1,0.02513056993484497,4.166782379150391,1.0000043934221683,0.9252508878707886
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",2,0.025747667998075485,4.066916465759277,0.9998352717232146,0.9344759583473206
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",4,0.006371404975652695,16.434934616088867,0.9994144330227689,0.9413892030715942
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",8,0.0028114356100559235,37.24560546875,0.9980834171403234,0.948714554309845
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",16,0.0002310667186975479,453.1748352050781,1.0097198413980315,0.9578877687454224
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",1,0.025370381772518158,3.9734954833984375,1.0,0.9226609468460083
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",2,0.022686351090669632,4.443601131439209,0.9999870881774188,0.9317601323127747
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",4,0.00554671511054039,18.174558639526367,1.000042144978727,0.9383800625801086
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",8,0.0009229555726051331,109.22421264648438,1.0003953899751967,0.9462303519248962
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",16,0.0009440630674362183,106.78216552734375,1.0025027212914586,0.956931471824646
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",1,0.060119614005088806,4.689828872680664,0.9999040211153546,0.8922737240791321
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",2,0.057173892855644226,4.931458950042725,1.0003051439527983,0.903553307056427
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",4,0.013223737478256226,21.32155990600586,1.0007511937760964,0.9147710204124451
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",8,0.0033722668886184692,83.60865783691406,0.9991506199791919,0.9297463893890381
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",16,0.0037108659744262695,75.9797592163086,0.998581883831177,0.9446926116943359
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",1,0.08146116882562637,1.93537437915802,1.0000007922611927,0.6056396961212158
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",2,0.019364237785339355,8.141702651977539,0.9999987909804725,0.6290059089660645
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",4,0.004508960992097855,34.9654541015625,1.0000602515818289,0.6629752516746521
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",8,0.005106255412101746,30.875436782836914,0.9991891342033268,0.713658332824707
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",16,0.0010556187480688095,149.35113525390625,0.9984577115372385,0.7811847925186157
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",1,0.2353218048810959,1.772176742553711,1.000000892300252,0.5881273150444031
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",2,0.022405654191970825,18.612794876098633,1.0001234413679374,0.6019756197929382
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",4,0.020159557461738586,20.686555862426758,1.0005022498177523,0.6399445533752441
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",8,0.003757178783416748,110.99600219726562,0.9994200855547818,0.6839376091957092
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",16,0.004066064953804016,102.5639877319336,0.9978762117081592,0.7607766389846802
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",1,0.03263422101736069,2.497164249420166,1.0002223387519664,0.9146248698234558
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",2,0.006238702684640884,13.062493324279785,0.999031243925992,0.9197142124176025
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",4,0.0027246996760368347,29.90898895263672,0.9997634005995383,0.9263553023338318
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",8,0.0010573845356702805,77.07036590576172,1.0010510683162015,0.9372560381889343
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",16,0.0007279608398675919,111.94697570800781,0.9957874570911732,0.9504178762435913
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",1,0.03851347044110298,2.2589261531829834,1.0002733439071305,0.9093045592308044
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",2,0.006963726133108139,12.493179321289062,1.0000271447431737,0.9157916307449341
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",4,0.002890396863222122,30.099355697631836,1.0003865074425364,0.9244972467422485
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",8,0.0004683416336774826,185.75987243652344,1.0010143321637035,0.9342830777168274
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",16,0.0004879031330347061,178.31219482421875,0.999284385590881,0.9477354288101196
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",1,0.03971947729587555,4.822127819061279,1.0008447991681977,0.8946998715400696
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",2,0.011620819568634033,16.48183250427246,1.0001977951050918,0.9017820954322815
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",4,0.009982466697692871,19.18688201904297,0.9990520609564453,0.9176445603370667
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",8,0.0018884837627410889,101.42125701904297,1.0003090290333418,0.9310997724533081
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",16,0.0028340518474578857,67.58253479003906,0.9982268155897834,0.9464436173439026
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",1,0.06831033527851105,1.9298957586288452,1.0,0.5934922099113464
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",2,0.011429224163293839,11.534626007080078,0.9999986808997583,0.6087006330490112
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",4,0.007040403783321381,18.72503662109375,0.9998106591334247,0.6363570094108582
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",8,0.002972552552819252,44.34970474243164,1.000828532751882,0.6864481568336487
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",16,0.000723598524928093,182.18917846679688,1.0041620852216644,0.7652416825294495
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",1,0.14579950273036957,2.1818788051605225,1.0000221959010225,0.5741891860961914
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",2,0.03027951717376709,10.50600814819336,1.0005165969351164,0.5921071171760559
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",4,0.01983855664730072,16.035282135009766,1.0001452743530104,0.6271347999572754
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",8,0.0032102763652801514,99.09329223632812,0.998024344636888,0.6799010634422302
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",16,0.0011373162269592285,279.7083435058594,0.9980584726768318,0.7532148361206055
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",1,0.026482410728931427,2.7688400745391846,1.0,0.9007571339607239
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",2,0.0039638951420784,18.49835968017578,1.000041916301529,0.9068157076835632
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",4,0.0030006133019924164,24.436857223510742,0.9992319087068634,0.9158811569213867
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",8,0.0009187366813421249,79.81128692626953,0.9998526928715857,0.9283692240715027
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",16,0.0004977378994226456,147.31761169433594,1.00473984949885,0.9430239200592041
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",1,0.019627995789051056,3.4941325187683105,0.9999863556978605,0.8976056575775146
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",2,0.008197333663702011,8.36647891998291,0.9995556389133352,0.9051481485366821
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",4,0.0022260844707489014,30.8087215423584,1.0009912148767366,0.913934588432312
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",8,0.0007590241730213165,90.3565673828125,1.0012466267114188,0.9260536432266235
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",16,0.00030082277953624725,227.984130859375,0.9964073820570971,0.940987765789032
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",1,0.08378230035305023,2.640334367752075,1.000056177999993,0.8995776772499084
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",2,0.020167872309684753,10.968597412109375,1.000064141695641,0.909551203250885
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",4,0.010434761643409729,21.199647903442383,0.999413530705233,0.9235348701477051
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",8,0.0021618306636810303,102.32682800292969,1.0007500974420147,0.9332563877105713
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",16,0.0015364624559879303,143.9757080078125,0.9935285838431622,0.9472697973251343
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",1,0.045988164842128754,2.327040672302246,0.9999987930095944,0.5793238878250122
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",2,0.006200946867465973,17.2580623626709,1.0000249980389468,0.5990896224975586
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",4,0.007144760340452194,14.97829532623291,1.0000078213601344,0.6290116310119629
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",8,0.0035687293857336044,29.98723602294922,1.0018728558492946,0.686305820941925
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",16,0.00016673840582370758,641.8217163085938,1.0047830922957144,0.7589401006698608
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",1,0.1062237024307251,2.53239107131958,1.0000013612757876,0.5667425990104675
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",2,0.016141653060913086,16.66495704650879,0.9999980982699962,0.5856412053108215
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",4,0.016233615577220917,16.5705509185791,1.0009500541282395,0.6238098740577698
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",8,0.007487669587135315,35.925724029541016,1.0000256085920707,0.6765772700309753
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",16,0.002330593764781952,115.42121124267578,1.0115475438875097,0.756452202796936
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",1,0.022013835608959198,3.111340284347534,0.9998484763902291,0.8862467408180237
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",2,0.006556924432516098,10.445832252502441,1.0002604212756596,0.894881546497345
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",4,0.0031345002353191376,21.851181030273438,0.9992941102101164,0.9052215218544006
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",8,0.0005601644515991211,122.27218627929688,0.9982950327946515,0.9182761311531067
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",16,0.000836959108710289,81.83497619628906,0.9943350069607045,0.9346063733100891
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",1,0.02633698284626007,2.7177329063415527,0.9998600101492642,0.8818380236625671
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",2,0.005530651658773422,12.941853523254395,1.0002658125516248,0.8919489979743958
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",4,0.0022985748946666718,31.139678955078125,1.0008600294032695,0.9015727043151855
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",8,0.0005412902683019638,132.23382568359375,1.0019503903837805,0.9136481285095215
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",16,0.0002760365605354309,259.30218505859375,0.9945057219486534,0.9335452914237976
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",1,0.16952478885650635,1.7162880897521973,0.999996684432582,0.9026138186454773
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",2,0.017699897289276123,16.438138961791992,0.99968245481427,0.9105684161186218
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",4,0.01247125118970871,23.329925537109375,0.9994777595886353,0.9200456738471985
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",8,0.001851394772529602,157.1536102294922,1.0002235847042404,0.9317211508750916
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",16,0.0003658682107925415,795.2409057617188,0.9979444100197025,0.9468143582344055
