seed,update,parameter_id,method,i,j,sigma_i,sigma_j,sigma_sum,spectral_gap,skew_error_abs,gap_proxy,sigma_sum_proxy,finite_k_orientation_proxy
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,49,99,0.011981479823589325,0.006174186244606972,0.018155666068196297,0.005807293578982353,5.1244688816811e-05,172.19725271323995,110.15844819394682,100.81551606289308
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,49,246,0.011981479823589325,0.0014749829424545169,0.013456462882459164,0.010506496764719486,5.344276789750362e-05,95.17920305059758,148.6274688060534,170.74457068098747
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,50,60,0.011725781485438347,0.010082688182592392,0.02180846966803074,0.001643093302845955,7.58153781713242e-05,608.6081650189485,91.70748935822034,102.35949176586051
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,50,207,0.011725781485438347,0.0021260997746139765,0.01385188102722168,0.009599681943655014,0.00011302998724629753,104.17012043976666,144.38472020171253,150.83205261884416
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,50,354,0.011725781485438347,0.0005914474604651332,0.012317229062318802,0.011134333908557892,2.0252278865887673e-05,89.81228673013568,162.37418406233076,153.11360422089035
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,51,169,0.011597870849072933,0.003086815355345607,0.014684686437249184,0.008511055260896683,1.1336225779175285e-05,117.49424037206701,136.19630492330242,122.66092008902535
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,51,316,0.011597870849072933,0.0008158038835972548,0.012413674965500832,0.010782066732645035,5.2381134655469486e-05,92.74659517530482,161.11264738848195,169.1758564494441
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,52,132,0.011344149708747864,0.004362316802144051,0.015706466510891914,0.006981832906603813,7.850304127553996e-05,143.22886459430208,127.33608788539843,129.68346398826378
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,52,279,0.011344149708747864,0.0011146465549245477,0.012458796612918377,0.01022950280457735,0.00011325139361325488,97.75645844795953,160.52915206837736,183.03539340148282
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,53,96,0.011308734305202961,0.006416665390133858,0.017725400626659393,0.004892068915069103,5.372105425674857e-05,204.41249241597703,112.832434493771,103.11086806039658
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,53,243,0.011308734305202961,0.0015108298975974321,0.01281956396996975,0.009797904640436172,0.00011088827717616577,102.06264098920578,156.01154363446352,181.154682418932
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,54,61,0.011172736994922161,0.0099656842648983,0.021138422191143036,0.001207052730023861,0.00017051162175477942,828.4642212608492,94.61444520464566,106.19230451402447
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,54,208,0.011172736994922161,0.0021004651207476854,0.013273201882839203,0.00907227210700512,8.825694172507478e-06,110.22597358955298,150.67954081998607,159.67408955725242
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,54,355,0.011172736994922161,0.000587817223276943,0.011760554276406765,0.010584919713437557,9.65623788655495e-06,94.4740273496253,170.06001272500066,161.56367175439817
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,55,174,0.011028965003788471,0.0029140813276171684,0.01394304633140564,0.008114883676171303,5.061962596120793e-05,123.2303554684855,143.44067662567784,131.31645365552805
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,55,321,0.011028965003788471,0.0007856811280362308,0.011814646422863007,0.010243283584713936,8.544388682974369e-05,97.62494256038204,169.2814137371977,176.93681066339528
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,56,141,0.01087392307817936,0.004027802962809801,0.014901725575327873,0.006846120115369558,3.203149821767089e-05,146.06813540343782,134.21264050209598,132.45453670000254
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,56,288,0.01087392307817936,0.00103690882679075,0.011910831555724144,0.009837014600634575,1.4839178111679881e-05,101.65686197504881,167.91438381104572,189.3245146977975
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,57,109,0.010554978623986244,0.005591143388301134,0.01614612154662609,0.00496383523568511,9.878818381027237e-05,201.45712992465587,123.8687530341947,122.50604142733027
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,57,256,0.010554978623986244,0.0013579741353169084,0.011912953108549118,0.00919700413942337,4.898350166932078e-05,108.73105490293008,167.88449013517197,195.94468975597627
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,58,78,0.010507455095648766,0.007878326810896397,0.018385782837867737,0.002629128284752369,0.00014078332819920396,380.3542055362991,108.77970869914535,106.00943799958564
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,58,225,0.010507455095648766,0.0017980042612180114,0.012305459007620811,0.00870945118367672,3.486156081689923e-05,114.81780183507512,162.52948727866436,182.92490232344215
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,58,372,0.010507455095648766,0.0005038346280343831,0.011011289432644844,0.010003620758652687,6.923610533242695e-06,99.96380842689801,181.63176614074442,164.11237813693674
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,59,195,0.010346329770982265,0.002371086273342371,0.012717416509985924,0.007975243031978607,5.626630771250314e-06,125.38802110505202,157.26465132769908,156.6361227059823
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,59,342,0.010346329770982265,0.0006607425748370588,0.011007072404026985,0.009685587137937546,4.144082214654934e-06,103.24619248670774,181.70135865052566,179.20760720189494
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,60,166,0.010082688182592392,0.0031897868029773235,0.013272475451231003,0.0068929013796150684,5.5152650505500204e-05,145.07678913808058,150.68779577090692,135.76332999597395
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,60,313,0.010082688182592392,0.0008363482193090022,0.010919036343693733,0.00924634002149105,0.00012817756799074858,108.15090121831281,183.16634603871535,193.8504827393204
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,61,138,0.0099656842648983,0.004107785411179066,0.014073469676077366,0.0058578988537192345,3.126685051303332e-05,170.70967337803907,142.11136599808634,140.13942231993468
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,61,285,0.0099656842648983,0.0010600339155644178,0.011025718413293362,0.008905650116503239,2.342096036807378e-05,112.28826203296845,181.39407948445003,203.61960667617592
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,62,111,0.009884271770715714,0.005405115894973278,0.015289387665688992,0.0044791558757424355,8.383127595515558e-05,223.25635180853058,130.80968602086088,130.25562976698143
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,62,258,0.009884271770715714,0.0013221136759966612,0.011206385679543018,0.008562157861888409,1.5368053247752198e-05,116.79298477527267,178.4696778020197,206.01134508724033
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,63,85,0.009787101298570633,0.007328524254262447,0.017115626484155655,0.0024585770443081856,1.9746692930354413e-05,406.73933823431923,116.85228762608376,106.6393965826168
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,63,232,0.009787101298570633,0.001695210114121437,0.01148231141269207,0.008091891184449196,4.36322781126416e-05,123.58050512614112,174.18095783304423,196.54522446570604
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,63,379,0.009787101298570633,0.0004593896446749568,0.010246491059660912,0.009327711537480354,4.9091294198983556e-05,107.20743062231716,195.18877351064123,168.4248069351746
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,64,207,0.009630339220166206,0.0021260997746139765,0.01175643876194954,0.0075042396783828735,0.00014447924340386058,133.25800799076328,170.11954052481306,175.90858586112392
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,64,354,0.009630339220166206,0.0005914474604651332,0.010221786797046661,0.009038891643285751,2.3550168793144568e-05,110.63303185666992,195.66051048489223,182.42272622482
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,65,183,0.009416940622031689,0.0026713924016803503,0.012088333256542683,0.006745547987520695,0.00011041529096588872,148.24591972865855,165.44878405292707,150.90640120298775
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,65,330,0.009416940622031689,0.0007292841910384595,0.01014622487127781,0.008687656372785568,2.5521323358773692e-05,115.10584102203885,197.11765083537702,195.27612361122505
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,66,160,0.009377356618642807,0.0033396119251847267,0.012716968543827534,0.00603774469345808,1.1936355014550498e-05,165.62475738391254,157.27018535173974,138.5494708003638
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,66,307,0.009377356618642807,0.0008793564629741013,0.010256713256239891,0.008497999981045723,8.447097654596381e-05,117.67474484369555,194.99424270574528,204.46711295462444
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,67,138,0.009229057468473911,0.004107785411179066,0.013336842879652977,0.005121272057294846,3.2996017521680755e-05,195.263986918168,149.96052799356661,143.26302884415483
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,67,285,0.009229057468473911,0.0010600339155644178,0.010289091616868973,0.00816902332007885,5.977108532276168e-05,122.41365121830727,194.3806236479384,212.2131987602465
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,68,117,0.009001416154205799,0.00507535832002759,0.014076774939894676,0.003926057834178209,0.0001315465369580368,254.70842311453546,142.07800257515447,138.81780478184396
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,68,264,0.009001416154205799,0.0012549718376249075,0.01025638822466135,0.007746444083750248,6.705364048867406e-06,129.0914849616292,195.0004233062376,215.80678863753266
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,69,97,0.008948936127126217,0.006293484475463629,0.015242420136928558,0.002655451651662588,2.8780835190531994e-05,376.58377224601185,131.2127549911711,113.42919609321262
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,69,244,0.008948936127126217,0.0014988732291385531,0.010447809472680092,0.007450062781572342,6.469998728766742e-05,134.22705468300273,191.4276889825473,211.6110366860535
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,70,78,0.008797594346106052,0.007878326810896397,0.01667592115700245,0.0009192675352096558,2.1717241265545718e-05,1087.822599730917,119.93340464794488,108.4783864216341
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,70,225,0.008797594346106052,0.0017980042612180114,0.010595598258078098,0.006999589968472719,8.819215190505846e-06,142.86550896158587,188.7576223034277,199.22286991421458
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,70,372,0.008797594346106052,0.0005038346280343831,0.009301428683102131,0.008293760009109974,6.439540806724922e-05,120.57257914297327,215.020724832748,179.2197263079911
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,71,207,0.00862651877105236,0.0021260997746139765,0.010752618312835693,0.006500419229269028,7.515885423357673e-05,153.83623740991243,186.00120440486253,180.35074138239187
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,71,354,0.00862651877105236,0.0005914474604651332,0.009217966347932816,0.008035071194171906,5.2822649329806934e-05,124.45440262395344,216.9675989006908,188.31381215226932
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,72,190,0.008506013080477715,0.0024938650894910097,0.01099987793713808,0.0060121482238173485,5.692326656747702e-05,166.3299043036167,181.82019556001015,159.44916758081254
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,72,337,0.008506013080477715,0.0006928358343429863,0.009198849089443684,0.007813177071511745,9.104081261194808e-06,127.98890496112985,217.4185073066811,197.44015820510063
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,73,174,0.008417466655373573,0.0029140813276171684,0.011331547982990742,0.005503385327756405,1.220670095663289e-07,181.70633899765028,176.4983921880847,143.16543246447753
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,73,321,0.008417466655373573,0.0007856811280362308,0.009203148074448109,0.007631785701960325,5.615559989429721e-05,131.03093586919633,217.3169492730879,204.4713852314576
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,74,159,0.008309570141136646,0.003367266384884715,0.011676836758852005,0.0049423035234212875,1.998472668643723e-05,202.3347914897009,171.27926690958466,137.0357533617746
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,74,306,0.008309570141136646,0.0008825853583402932,0.009192155674099922,0.00742698460817337,7.57120247408823e-05,134.64414284466696,217.5768240772043,210.4364586048242
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,75,145,0.008125214837491512,0.0038424020167440176,0.011967617087066174,0.004282812587916851,4.731252376665579e-06,233.4914090000941,167.11764960056925,138.72608960855095
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,75,292,0.008125214837491512,0.0009957688162103295,0.009120984002947807,0.007129446137696505,1.9726375874324457e-05,140.2633524421154,219.27459536541107,215.6395969216695
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,76,132,0.008083323016762733,0.004362316802144051,0.012445639818906784,0.003721006214618683,3.085335058870364e-05,268.74451218901737,160.69884948475703,142.06417575316692
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,76,279,0.008083323016762733,0.0011146465549245477,0.009197969920933247,0.006968676578253508,3.2345545888065053e-06,143.49927213240457,217.43929292354886,218.70166433991105
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,77,120,0.008018583990633488,0.0049456702545285225,0.01296425424516201,0.003072913736104965,1.0710357002636286e-05,325.4240391621074,154.27034692306796,137.86291479917426
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,77,267,0.008018583990633488,0.0012276677880436182,0.009246251545846462,0.006790916435420513,1.5925168335185473e-05,147.25553521314654,216.30386537950702,219.63843290051958
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,78,109,0.007878326810896397,0.005591143388301134,0.013469470664858818,0.0022871834225952625,1.570383517035379e-05,437.218978644617,148.48393963699877,123.4334815058227
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,78,256,0.007878326810896397,0.0013579741353169084,0.00923630129545927,0.00652035279199481,3.97189546276438e-05,153.36593735876812,216.53690277599273,218.57948900255604
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,79,99,0.0077854059636592865,0.006174186244606972,0.013959592208266258,0.0016112197190523148,7.624574932048894e-05,620.6478161700868,143.27066078733216,109.61301979263872
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,79,246,0.0077854059636592865,0.0014749829424545169,0.009260389022529125,0.006310422904789448,2.756559373033645e-05,158.4679817247945,215.97365081282706,215.69268753337502
0,128,transformer.h.0.attn.c_attn.weight,structural_scalar_int3_p98_k8,80,90,0.007719855755567551,0.006956287194043398,0.014676142483949661,0.0007635685615241528,3.139620800351945e-05,1309.6400904771517,136.27558731655841,100.37421270609491
