update,method,alpha,parameter_name,numel,persistence_rel_l2,error_buffer_prev_rel_l2,recurrence_relative_error,momentum_cosine,momentum_relative_l2,gradient_cosine,gradient_relative_l2,direction_cosine,direction_relative_l2,k5_cosine,k5_relative_l2,state_only_k5_cosine,state_only_k5_relative_l2,gradient_only_k5_cosine,gradient_only_k5_relative_l2,local_previous_persistence_k5_cosine,local_previous_persistence_k5_relative_l2
128,alpha1,1.0,transformer.h.5.attn.c_attn.weight,442368,0.058844633400440216,0.06257166713476181,1.3932259790294665e-08,1.0,1.868565050244797e-06,1.0,1.7479878806625493e-06,1.0,1.7720583400659962e-06,1.0,6.281225978455041e-06,1.0,5.904404588363832e-06,1.0,3.7776210319862003e-06,0.7859800457954407,0.6998943090438843
128,alpha0,0.0,transformer.h.5.attn.c_proj.weight,147456,0.04894329980015755,0.05106968805193901,0.0,0.9542504549026489,0.29999953508377075,0.9728769659996033,0.2314939945936203,0.9609344601631165,0.2780579924583435,0.4163658320903778,1.1826820373535156,0.42611029744148254,1.1730480194091797,0.9354249835014343,0.36100050806999207,1.0,0.0
128,alpha05,0.5,transformer.h.5.attn.c_proj.weight,147456,0.05142327770590782,0.053738366812467575,9.608408291228443e-09,0.9809672832489014,0.1953502893447876,0.9879511594772339,0.15485481917858124,0.9836307168006897,0.1810150444507599,0.6100379824638367,0.95882248878479,0.6159569025039673,0.9514530897140503,0.9661863446235657,0.2603846490383148,0.9717577695846558,0.23925822973251343
128,alpha1,1.0,transformer.h.5.attn.c_proj.weight,147456,0.060796234756708145,0.06271817535161972,1.4590825436755495e-08,1.0,1.4001889212522656e-06,1.0,1.3089982076053275e-06,1.0,1.3530303704101243e-06,1.0,6.68060374664492e-06,1.0,6.241482424229616e-06,1.0,4.057973001181381e-06,0.7789338231086731,0.7130007743835449
128,alpha0,0.0,transformer.h.5.mlp.c_proj.weight,393216,0.08036021888256073,0.07951156795024872,0.0,0.931547999382019,0.3647867441177368,0.9616526961326599,0.2743150293827057,0.939283549785614,0.3441646993160248,0.6645487546920776,0.8022094368934631,0.6832005381584167,0.7800127267837524,0.9635128974914551,0.2698241174221039,1.0,0.0
128,alpha05,0.5,transformer.h.5.mlp.c_proj.weight,393216,0.08711452782154083,0.088094063103199,1.0641785230802725e-08,0.9687642455101013,0.25152021646499634,0.9819789528846741,0.18962165713310242,0.9720950722694397,0.23757265508174896,0.8117411136627197,0.6064109802246094,0.823186457157135,0.5875992774963379,0.981891393661499,0.19030636548995972,0.9883430004119873,0.1523980349302292
128,alpha1,1.0,transformer.h.5.mlp.c_proj.weight,393216,0.12537933886051178,0.12658169865608215,1.6747545572570743e-08,1.0,1.2777406936947955e-06,1.0,1.4832443184786825e-06,1.0,1.2884264606327633e-06,1.0,3.265394070695038e-06,1.0,2.9053778689558385e-06,1.0,2.0965205749234883e-06,0.9129660725593567,0.4139021635055542
128,alpha0,0.0,transformer.h.5.mlp.w1.weight,393216,0.06780335307121277,0.06888306885957718,0.0,0.9334829449653625,0.35873907804489136,0.9534023404121399,0.3018253445625305,0.9394394159317017,0.3427622616291046,0.606360912322998,0.8631265759468079,0.6308503746986389,0.8361386060714722,0.9451403617858887,0.33055534958839417,1.0,0.0
128,alpha05,0.5,transformer.h.5.mlp.w1.weight,393216,0.07448576390743256,0.07687777280807495,1.0601862499015624e-08,0.9693076610565186,0.2474517971277237,0.9780668020248413,0.20849426090717316,0.9719929695129395,0.23618334531784058,0.7683754563331604,0.6718490123748779,0.7834526896476746,0.649670422077179,0.9721537232398987,0.23588919639587402,0.9855707287788391,0.16941316425800323
128,alpha1,1.0,transformer.h.5.mlp.w1.weight,393216,0.1038694977760315,0.10551995784044266,1.5640226891378006e-08,1.0,1.3495003940988681e-06,1.0,1.5670113953092368e-06,1.0,1.3564417713496368e-06,1.0,3.7659756344510242e-06,1.0,3.356936758791562e-06,1.0,2.37553672377544e-06,0.8915517926216125,0.46143677830696106
128,alpha0,0.0,transformer.h.5.mlp.w2.weight,393216,0.06808904558420181,0.06978671252727509,0.0,0.932245135307312,0.3619946539402008,0.9535573720932007,0.3013860583305359,0.938771665096283,0.3446732759475708,0.6042349934577942,0.8635947108268738,0.6271929740905762,0.8390294313430786,0.9455845952033997,0.3291705846786499,1.0,0.0
128,alpha05,0.5,transformer.h.5.mlp.w2.weight,393216,0.07460197806358337,0.07744432985782623,1.0400833083679117e-08,0.9681346416473389,0.2518753111362457,0.9772056341171265,0.2124377340078354,0.970999002456665,0.2401195913553238,0.7632960081100464,0.6785208582878113,0.7778710722923279,0.6573632955551147,0.9721407294273376,0.2358110547065735,0.9854932427406311,0.16985858976840973
128,alpha1,1.0,transformer.h.5.mlp.w2.weight,393216,0.10391129553318024,0.10635367780923843,1.5891563620584748e-08,1.0,1.3617857348435791e-06,1.0,1.5629130984962103e-06,1.0,1.3660213653565734e-06,1.0,3.7497504763450706e-06,1.0,3.347510528328712e-06,1.0,2.3728382529952796e-06,0.8899701833724976,0.46510839462280273
512,alpha0,0.0,transformer.h.0.attn.c_attn.weight,442368,0.07587359845638275,0.07585559785366058,0.0,0.7359340786933899,0.6930215954780579,0.7668157815933228,0.6645640134811401,0.7444506883621216,0.6851570010185242,0.3167557418346405,1.1769256591796875,0.3691686689853668,1.1317315101623535,0.8080996870994568,0.6219226121902466,1.0,0.0
512,alpha05,0.5,transformer.h.0.attn.c_attn.weight,442368,0.07967741042375565,0.08035075664520264,1.0616544976471687e-08,0.8322495222091675,0.5617647171020508,0.8582651019096375,0.5246701836585999,0.8348785638809204,0.5595008730888367,0.4854539930820465,1.0272517204284668,0.5226925015449524,0.9900171756744385,0.8581820726394653,0.534134566783905,0.9708846807479858,0.24111957848072052
512,alpha1,1.0,transformer.h.0.attn.c_attn.weight,442368,0.08989996463060379,0.08919766545295715,1.5534324049326642e-08,1.0,4.564717528410256e-06,1.0,4.490382707444951e-06,1.0,4.6020886657061055e-06,1.0,9.606052117305808e-06,1.0,9.261091690859757e-06,1.0,6.027959443599684e-06,0.8133184313774109,0.6216246485710144
512,alpha0,0.0,transformer.h.0.attn.c_proj.weight,147456,0.08004559576511383,0.07945127785205841,0.0,0.7904917001724243,0.6260904669761658,0.83406001329422,0.5794052481651306,0.8027920126914978,0.6129192113876343,0.33763036131858826,1.1826484203338623,0.371730238199234,1.1531568765640259,0.8399621248245239,0.568402886390686,1.0,0.0
512,alpha05,0.5,transformer.h.0.attn.c_proj.weight,147456,0.08359549194574356,0.08246132731437683,1.1145622202946015e-08,0.8840883374214172,0.4711107611656189,0.904799222946167,0.4395256042480469,0.8876158595085144,0.4661860466003418,0.507203221321106,1.0239218473434448,0.5314167141914368,0.9980703592300415,0.8949008584022522,0.46010592579841614,0.9668780565261841,0.2573007643222809
512,alpha1,1.0,transformer.h.0.attn.c_proj.weight,147456,0.09286679327487946,0.09109953045845032,1.550770178937455e-08,1.0,4.039318810100667e-06,1.0,3.7895240438956534e-06,1.0,4.017222636321094e-06,1.0,9.302707439928781e-06,1.0,8.715007425053045e-06,1.0,5.336370122677181e-06,0.7820860147476196,0.6803444027900696
512,alpha0,0.0,transformer.h.0.mlp.c_proj.weight,393216,0.11665407568216324,0.11786812543869019,0.0,0.7837679982185364,0.6316259503364563,0.8514090180397034,0.5436097383499146,0.8085483312606812,0.6012706756591797,0.6040083169937134,0.892055869102478,0.6687811017036438,0.8152734041213989,0.901789128780365,0.4434690773487091,1.0,0.0
512,alpha05,0.5,transformer.h.0.mlp.c_proj.weight,393216,0.12462488561868668,0.12518295645713806,1.2016602823905487e-08,0.8844318985939026,0.4684950113296509,0.9231134057044983,0.3928423821926117,0.8954370617866516,0.4487479627132416,0.7695783972740173,0.6785410642623901,0.8101022243499756,0.6160498261451721,0.9423378109931946,0.33970052003860474,0.9926087260246277,0.12172102928161621
512,alpha1,1.0,transformer.h.0.mlp.c_proj.weight,393216,0.15703268349170685,0.15705926716327667,1.8735459406116206e-08,1.0,4.043826720590005e-06,1.0,3.5635503081721254e-06,1.0,3.938499048672384e-06,1.0,6.105605734774144e-06,1.0,5.330310159479268e-06,1.0,3.630081891969894e-06,0.9550631046295166,0.29985684156417847
512,alpha0,0.0,transformer.h.0.mlp.w1.weight,393216,0.11074551939964294,0.10846591740846634,0.0,0.7614497542381287,0.6547443866729736,0.8439415693283081,0.5457038879394531,0.7838335037231445,0.6282482743263245,0.6478602290153503,0.8418601751327515,0.7174862623214722,0.7536606192588806,0.9169679880142212,0.4079536497592926,1.0,0.0
512,alpha05,0.5,transformer.h.0.mlp.w1.weight,393216,0.11568743735551834,0.11458322405815125,1.215621470151973e-08,0.8733186721801758,0.48759976029396057,0.9153261184692383,0.4054643213748932,0.8845651149749756,0.4671352803707123,0.8028717637062073,0.6280964612960815,0.8433171510696411,0.5594371557235718,0.952028751373291,0.30995020270347595,0.994812548160553,0.10197154432535172
512,alpha1,1.0,transformer.h.0.mlp.w1.weight,393216,0.13985289633274078,0.14079289138317108,1.795290316408682e-08,1.0,4.260977220837958e-06,1.0,3.728921683432418e-06,1.0,4.124877250433201e-06,1.0,5.7031029427889735e-06,1.0,4.945895852870308e-06,1.0,3.3953399452002486e-06,0.9708666801452637,0.2416362315416336
512,alpha0,0.0,transformer.h.0.mlp.w2.weight,393216,0.11136727780103683,0.1097557470202446,0.0,0.7669630646705627,0.6472597718238831,0.8465180993080139,0.5415059328079224,0.7904989719390869,0.6188790798187256,0.6491804718971252,0.8404152393341064,0.7165177464485168,0.7538629174232483,0.9172665476799011,0.4077736735343933,1.0,0.0
512,alpha05,0.5,transformer.h.0.mlp.w2.weight,393216,0.11676621437072754,0.11574213206768036,1.1950303857588551e-08,0.8740439414978027,0.4862903356552124,0.9149190187454224,0.4075310528278351,0.884242832660675,0.46795907616615295,0.8038433790206909,0.6271776556968689,0.8438717722892761,0.5587387681007385,0.9517607092857361,0.3111667335033417,0.9947318434715271,0.1027686819434166
512,alpha1,1.0,transformer.h.0.mlp.w2.weight,393216,0.14134514331817627,0.1416887789964676,1.811568672849262e-08,1.0,4.293545316613745e-06,1.0,3.7370487007137854e-06,1.0,4.183264991297619e-06,1.0,5.688200417353073e-06,1.0,4.9303848754789215e-06,1.0,3.382157274245401e-06,0.9701610207557678,0.24449501931667328
512,alpha0,0.0,transformer.h.1.attn.c_attn.weight,442368,0.07699905335903168,0.07489203661680222,0.0,0.6563299894332886,0.8193361163139343,0.6896138787269592,0.8011334538459778,0.6615447998046875,0.8212170004844666,0.27479809522628784,1.2217193841934204,0.3275701701641083,1.17440927028656,0.7751860618591309,0.6739886403083801,1.0,0.0
512,alpha05,0.5,transformer.h.1.attn.c_attn.weight,442368,0.0797734409570694,0.08046098798513412,1.0633996794240375e-08,0.7862752676010132,0.6490299105644226,0.8040247559547424,0.6388026475906372,0.7865611910820007,0.6543556451797485,0.43076950311660767,1.0927408933639526,0.4700887203216553,1.051957607269287,0.8312340974807739,0.5834495425224304,0.9681991338729858,0.2518458664417267
512,alpha1,1.0,transformer.h.1.attn.c_attn.weight,442368,0.09355068951845169,0.0924278050661087,1.5422306987034062e-08,1.0,5.505786702997284e-06,1.0,5.166576102055842e-06,1.0,5.515993962035282e-06,1.0,1.0469297194504179e-05,1.0,1.0211733751930296e-05,1.0,6.668001788057154e-06,0.7781256437301636,0.6859671473503113
512,alpha0,0.0,transformer.h.1.attn.c_proj.weight,147456,0.0822296217083931,0.08008341491222382,0.0,0.7555405497550964,0.687618613243103,0.8241958022117615,0.5927799940109253,0.7791714668273926,0.6587532162666321,0.29745158553123474,1.2362903356552124,0.3329780399799347,1.202563762664795,0.804656982421875,0.6283426880836487,1.0,0.0
512,alpha05,0.5,transformer.h.1.attn.c_proj.weight,147456,0.08255396038293839,0.08188597112894058,1.0625414326170812e-08,0.8585774302482605,0.5279064178466797,0.9066488146781921,0.4404526948928833,0.8705654144287109,0.5097854733467102,0.45677655935287476,1.0927225351333618,0.48310789465904236,1.0651153326034546,0.8639619946479797,0.5237313508987427,0.9659238457679749,0.26096034049987793
512,alpha1,1.0,transformer.h.1.attn.c_proj.weight,147456,0.09193355590105057,0.09206126630306244,1.5938431019435484e-08,1.0,4.585986516758567e-06,1.0,3.789921947827679e-06,1.0,4.416692263475852e-06,0.9999991655349731,1.0111916708410718e-05,0.9999992847442627,9.819756087381393e-06,0.9999991655349731,6.3220768424798734e-06,0.7547091245651245,0.7331770658493042
512,alpha0,0.0,transformer.h.1.mlp.c_proj.weight,393216,0.13082349300384521,0.13163799047470093,0.0,0.7461035847663879,0.6817607283592224,0.8417366743087769,0.5673852562904358,0.7753310799598694,0.6506574153900146,0.575755774974823,0.9259374737739563,0.6440955400466919,0.8486443758010864,0.8914781212806702,0.4661923944950104,1.0,0.0
512,alpha05,0.5,transformer.h.1.mlp.c_proj.weight,393216,0.13858090341091156,0.14076678454875946,1.2508857949455887e-08,0.8599676489830017,0.5136101245880127,0.9131906032562256,0.417724609375,0.8745319843292236,0.4899783432483673,0.7469916343688965,0.711859405040741,0.790449857711792,0.6479312777519226,0.935070276260376,0.3603768050670624,0.992171049118042,0.1253163367509842
512,alpha1,1.0,transformer.h.1.mlp.c_proj.weight,393216,0.17650021612644196,0.1778266876935959,1.9838337195210443e-08,1.0,4.472992259252351e-06,1.0,3.893713710567681e-06,1.0,4.304652975406498e-06,1.0,6.688686426059576e-06,1.0,5.864331342309015e-06,1.0,3.907059181074146e-06,0.9515076875686646,0.3119494318962097
512,alpha0,0.0,transformer.h.1.mlp.w1.weight,393216,0.11775475740432739,0.11573510617017746,0.0,0.7340947389602661,0.6900750398635864,0.8151018023490906,0.6018820405006409,0.7585945129394531,0.6651813983917236,0.5895917415618896,0.9086109399795532,0.6674991250038147,0.8182498812675476,0.8934199810028076,0.46228736639022827,1.0,0.0
512,alpha05,0.5,transformer.h.1.mlp.w1.weight,393216,0.12295889854431152,0.12277441471815109,1.21839045519323e-08,0.8488727807998657,0.5308122634887695,0.8944766521453857,0.45475730299949646,0.8601908087730408,0.5137216448783875,0.7559695839881897,0.6988849639892578,0.8049076795578003,0.6246690154075623,0.935268759727478,0.3601242005825043,0.9938012957572937,0.11147593706846237
512,alpha1,1.0,transformer.h.1.mlp.w1.weight,393216,0.15296654403209686,0.15340733528137207,1.8699246595588193e-08,1.0,4.69633232569322e-06,1.0,4.176740731054451e-06,1.0,4.5693254833167884e-06,1.0,6.675506938336184e-06,1.0,5.82135044169263e-06,1.0,3.896694124705391e-06,0.9622439742088318,0.27516916394233704
512,alpha0,0.0,transformer.h.1.mlp.w2.weight,393216,0.11813515424728394,0.11768291890621185,0.0,0.7339543700218201,0.6885735392570496,0.8224404454231262,0.5888677835464478,0.7595502138137817,0.6620416641235352,0.5823602080345154,0.9173615574836731,0.6595428586006165,0.8280853629112244,0.8927394151687622,0.4634709358215332,1.0,0.0
512,alpha05,0.5,transformer.h.1.mlp.w2.weight,393216,0.12415950745344162,0.12473677843809128,1.2253652315052932e-08,0.8545282483100891,0.5205655097961426,0.8972760438919067,0.44728589057922363,0.8653619885444641,0.5034011006355286,0.7536461353302002,0.702383279800415,0.8007932901382446,0.6314115524291992,0.9350295662879944,0.36097946763038635,0.9934887886047363,0.11427067965269089
512,alpha1,1.0,transformer.h.1.mlp.w2.weight,393216,0.15326087176799774,0.15420061349868774,1.865038257164997e-08,1.0,4.581223947752733e-06,1.0,4.029129286209354e-06,1.0,4.425884526426671e-06,1.0,6.663691692665452e-06,1.0,5.822576895297971e-06,1.0,3.878130428347504e-06,0.9597374796867371,0.28396520018577576
512,alpha0,0.0,transformer.h.2.attn.c_attn.weight,442368,0.0753755271434784,0.07555092871189117,0.0,0.6428386569023132,0.8468490242958069,0.7035388946533203,0.7867885828018188,0.6626889705657959,0.827948808670044,0.2523740530014038,1.2527345418930054,0.305355042219162,1.2057034969329834,0.7686015963554382,0.6838778853416443,1.0,0.0
512,alpha05,0.5,transformer.h.2.attn.c_attn.weight,442368,0.07793991267681122,0.07850845158100128,1.0303494057950502e-08,0.7617883086204529,0.6966292262077332,0.814858615398407,0.6280795335769653,0.7733698487281799,0.6862626075744629,0.40750765800476074,1.1277965307235718,0.4473329782485962,1.0890398025512695,0.824090838432312,0.5962339043617249,0.9693506360054016,0.24743030965328217
512,alpha1,1.0,transformer.h.2.attn.c_attn.weight,442368,0.09229864925146103,0.0919049084186554,1.5449160173375276e-08,1.0,5.86857640882954e-06,0.9999998211860657,5.45889724890003e-06,1.0,5.783144388260553e-06,1.0,1.0901213499892037e-05,1.0,1.0614187885948922e-05,1.0,6.887829385959776e-06,0.7622055411338806,0.7198781371116638
512,alpha0,0.0,transformer.h.2.attn.c_proj.weight,147456,0.08089708536863327,0.08471345156431198,0.0,0.7498514652252197,0.701732873916626,0.8268698453903198,0.5891633033752441,0.7830542325973511,0.6559740900993347,0.28204354643821716,1.259012222290039,0.3136731684207916,1.2283114194869995,0.7975403070449829,0.6402602791786194,1.0,0.0
512,alpha05,0.5,transformer.h.2.attn.c_proj.weight,147456,0.08330246061086655,0.08669587224721909,1.010884975727322e-08,0.8503431677818298,0.5429505705833435,0.9043934345245361,0.439189612865448,0.8688009977340698,0.510530948638916,0.43306565284729004,1.1243103742599487,0.45629316568374634,1.1015903949737549,0.8561450242996216,0.5397166013717651,0.9640786051750183,0.2679935097694397
512,alpha1,1.0,transformer.h.2.attn.c_proj.weight,147456,0.09312915056943893,0.09540946036577225,1.5218168059050186e-08,1.0,4.626301688404055e-06,1.0,3.942109742638422e-06,1.0,4.403233560879016e-06,1.0,1.0458972610649653e-05,1.0,1.0401089639344718e-05,1.0,6.8360991463123355e-06,0.7409767508506775,0.7606457471847534
512,alpha0,0.0,transformer.h.2.mlp.c_proj.weight,393216,0.13191017508506775,0.13378417491912842,0.0,0.7466683983802795,0.6829552054405212,0.8439778685569763,0.5615914463996887,0.7774550914764404,0.6491243839263916,0.5737764835357666,0.9279453158378601,0.6405686140060425,0.8531549572944641,0.8914734125137329,0.46626558899879456,1.0,0.0
512,alpha05,0.5,transformer.h.2.mlp.c_proj.weight,393216,0.1390954852104187,0.14225828647613525,1.2822797934575192e-08,0.8602403998374939,0.513650119304657,0.9117064476013184,0.42028507590293884,0.8754634261131287,0.4886057376861572,0.7463685870170593,0.7128896713256836,0.7883685827255249,0.6514574289321899,0.9347706437110901,0.36137744784355164,0.991894543170929,0.12753285467624664
512,alpha1,1.0,transformer.h.2.mlp.c_proj.weight,393216,0.17392660677433014,0.17783240973949432,2.000705379145984e-08,1.0,4.537645963864634e-06,1.0,3.941763679904398e-06,1.0,4.365184850030346e-06,1.0,6.843373284937115e-06,1.0,5.989440978737548e-06,1.0,3.985448984167306e-06,0.949851393699646,0.3171379268169403
512,alpha0,0.0,transformer.h.2.mlp.w1.weight,393216,0.11780127882957458,0.11681237816810608,0.0,0.7272018194198608,0.7010086178779602,0.809037983417511,0.6093221306800842,0.7501091957092285,0.6779719591140747,0.5555077791213989,0.9457324147224426,0.6341437697410583,0.8575054407119751,0.8806158900260925,0.48896506428718567,1.0,0.0
512,alpha05,0.5,transformer.h.2.mlp.w1.weight,393216,0.12470178306102753,0.12465224415063858,1.2338742472195463e-08,0.8480936884880066,0.532587468624115,0.8889291286468506,0.46455487608909607,0.8579672574996948,0.5175491571426392,0.7321341633796692,0.7316431403160095,0.780397891998291,0.6625068783760071,0.9261429309844971,0.3844180405139923,0.9924845695495605,0.1227477639913559
512,alpha1,1.0,transformer.h.2.mlp.w1.weight,393216,0.15473462641239166,0.15425333380699158,1.8355661879354557e-08,1.0,4.782348696608096e-06,1.0,4.28854627898545e-06,1.0,4.668374003813369e-06,1.0,7.181306955317268e-06,1.0,6.29985242994735e-06,1.0,4.17364663007902e-06,0.9523615837097168,0.30880776047706604
512,alpha0,0.0,transformer.h.2.mlp.w2.weight,393216,0.11895186454057693,0.11908305436372757,0.0,0.7231142520904541,0.7027931213378906,0.7987293004989624,0.6245802640914917,0.7437198162078857,0.6829593777656555,0.5496766567230225,0.9499965906143188,0.6271029114723206,0.8635339736938477,0.878947913646698,0.4922274947166443,1.0,0.0
512,alpha05,0.5,transformer.h.2.mlp.w2.weight,393216,0.1248612105846405,0.12623636424541473,1.2401061511013722e-08,0.8452484607696533,0.5360680818557739,0.8844330310821533,0.4730072617530823,0.8549586534500122,0.5213767886161804,0.7266664505004883,0.7382608652114868,0.7748867869377136,0.6698131561279297,0.9249903559684753,0.38739463686943054,0.9921247959136963,0.12561635673046112
512,alpha1,1.0,transformer.h.2.mlp.w2.weight,393216,0.1537044495344162,0.15507960319519043,1.8842598592527793e-08,1.0,4.7180628826026805e-06,1.0,4.32472234024317e-06,1.0,4.609588359016925e-06,1.0,7.233157248265343e-06,1.0,6.360707175190328e-06,1.0,4.203614480502438e-06,0.9491015076637268,0.31872978806495667
512,alpha0,0.0,transformer.h.3.attn.c_attn.weight,442368,0.07199402153491974,0.07315801084041595,0.0,0.6391249895095825,0.8689542412757874,0.7233046293258667,0.7693683505058289,0.6607322692871094,0.8456152081489563,0.2475455105304718,1.268813967704773,0.29769670963287354,1.2269412279129028,0.7671295404434204,0.6894270777702332,1.0,0.0
512,alpha05,0.5,transformer.h.3.attn.c_attn.weight,442368,0.07501424849033356,0.07785160094499588,1.0304187725296288e-08,0.7435203194618225,0.7302166223526001,0.8124784231185913,0.6334353685379028,0.7580025792121887,0.712528645992279,0.39440256357192993,1.1505236625671387,0.4328019618988037,1.1136057376861572,0.8211795687675476,0.603359043598175,0.9672995209693909,0.25569307804107666
512,alpha1,1.0,transformer.h.3.attn.c_attn.weight,442368,0.08930632472038269,0.09126127511262894,1.53427563986952e-08,1.0,5.987009444652358e-06,1.0,5.667587174684741e-06,1.0,5.9268718359817285e-06,1.0,1.1047739462810569e-05,1.0,1.0772903806355316e-05,1.0,6.979496447456768e-06,0.7544889450073242,0.7361610531806946
512,alpha0,0.0,transformer.h.3.attn.c_proj.weight,147456,0.07965762913227081,0.08289077877998352,0.0,0.7616466879844666,0.6957200765609741,0.8506023287773132,0.5610219240188599,0.7914223074913025,0.6549068093299866,0.28038230538368225,1.2663697004318237,0.30923187732696533,1.2393081188201904,0.8039678335189819,0.6314802765846252,1.0,0.0
512,alpha05,0.5,transformer.h.3.attn.c_proj.weight,147456,0.08202921599149704,0.0862368494272232,1.1077856854058155e-08,0.8565614819526672,0.5329287052154541,0.9097847938537598,0.43134722113609314,0.8723142147064209,0.5065242648124695,0.434665322303772,1.1295875310897827,0.4537653625011444,1.1095592975616455,0.8597445487976074,0.532882034778595,0.9638801217079163,0.268601655960083
512,alpha1,1.0,transformer.h.3.attn.c_proj.weight,147456,0.09190802276134491,0.09446687996387482,1.564477436488687e-08,1.0,4.45228761236649e-06,1.0,3.6994451875216328e-06,1.0,4.232529590808554e-06,1.0,1.0559024303802289e-05,1.0,1.0646006558090448e-05,1.0,7.200392701633973e-06,0.7316440343856812,0.7768816351890564
512,alpha0,0.0,transformer.h.3.mlp.c_proj.weight,393216,0.1298815757036209,0.13256143033504486,0.0,0.7564941048622131,0.6672221422195435,0.8583200573921204,0.5325056314468384,0.7876906394958496,0.6314852833747864,0.5850508809089661,0.9155570864677429,0.6476097702980042,0.8435873985290527,0.8985393643379211,0.4509661793708801,1.0,0.0
512,alpha05,0.5,transformer.h.3.mlp.c_proj.weight,393216,0.13844160735607147,0.14308081567287445,1.297924789867011e-08,0.8655834794044495,0.5021786689758301,0.9163427948951721,0.4055821895599365,0.8799834251403809,0.47749096155166626,0.7551694512367249,0.7010028958320618,0.7945331335067749,0.6418037414550781,0.9389577507972717,0.3497542142868042,0.9920001029968262,0.12667259573936462
512,alpha1,1.0,transformer.h.3.mlp.c_proj.weight,393216,0.175698921084404,0.17807115614414215,1.959390338868161e-08,1.0,4.33221703133313e-06,1.0,3.682850547193084e-06,1.0,4.1456528379058e-06,1.0,6.673294592474122e-06,1.0,5.860242254129844e-06,1.0,3.851358997053467e-06,0.949959933757782,0.3168726861476898
512,alpha0,0.0,transformer.h.3.mlp.w1.weight,393216,0.11840684711933136,0.12066773325204849,0.0,0.7328334450721741,0.6922174096107483,0.8236367702484131,0.5859701037406921,0.7611733675003052,0.6625232100486755,0.5398176908493042,0.958337664604187,0.6150453686714172,0.8753012418746948,0.8741991519927979,0.5010389685630798,1.0,0.0
512,alpha05,0.5,transformer.h.3.mlp.w1.weight,393216,0.1250336766242981,0.12818269431591034,1.2161452289660701e-08,0.8514652848243713,0.5259320735931396,0.8936403393745422,0.4530363082885742,0.8647333383560181,0.5045604705810547,0.7164040803909302,0.7504536509513855,0.7627954483032227,0.6863936185836792,0.9217920303344727,0.39507579803466797,0.9911994338035583,0.1327272355556488
512,alpha1,1.0,transformer.h.3.mlp.w1.weight,393216,0.15641650557518005,0.15880855917930603,1.9027860176379363e-08,1.0,4.595759037329117e-06,1.0,3.970900706917746e-06,1.0,4.39967016063747e-06,1.0,7.329475920414552e-06,1.0,6.4900114011834376e-06,1.0,4.222795723762829e-06,0.9417217373847961,0.3406834602355957
512,alpha0,0.0,transformer.h.3.mlp.w2.weight,393216,0.11872027814388275,0.11991123855113983,0.0,0.7373752593994141,0.6876043081283569,0.8269691467285156,0.5787865519523621,0.7654585242271423,0.6573816537857056,0.5367106795310974,0.9595136046409607,0.6096616983413696,0.880527913570404,0.872620165348053,0.5042259693145752,1.0,0.0
512,alpha05,0.5,transformer.h.3.mlp.w2.weight,393216,0.12661437690258026,0.12810136377811432,1.2530515292041855e-08,0.8486303687095642,0.5306971073150635,0.8960269689559937,0.4484045207500458,0.862473726272583,0.5088762044906616,0.7136734127998352,0.7538170218467712,0.7588029503822327,0.6921190023422241,0.9207950830459595,0.39761632680892944,0.9910969138145447,0.13350903987884521
512,alpha1,1.0,transformer.h.3.mlp.w2.weight,393216,0.15850411355495453,0.1594708263874054,1.9352949465201164e-08,1.0,4.634312972484622e-06,1.0,3.962984919780865e-06,1.0,4.4743915168510284e-06,1.0,7.378490408882499e-06,1.0,6.540908998431405e-06,1.0,4.272298156138277e-06,0.9389787912368774,0.3485150635242462
512,alpha0,0.0,transformer.h.4.attn.c_attn.weight,442368,0.07624663412570953,0.07700442522764206,0.0,0.6384625434875488,0.8099948167800903,0.756737470626831,0.7075996398925781,0.6626881957054138,0.7936117053031921,0.2507857382297516,1.28134024143219,0.29742076992988586,1.2427810430526733,0.787087619304657,0.6604517698287964,1.0,0.0
512,alpha05,0.5,transformer.h.4.attn.c_attn.weight,442368,0.07992483675479889,0.08166533708572388,1.0657037918804235e-08,0.7926486730575562,0.6261138319969177,0.835781991481781,0.5791893005371094,0.8037629127502441,0.614978551864624,0.39763739705085754,1.162727952003479,0.43092262744903564,1.1295093297958374,0.8411469459533691,0.5688978433609009,0.9642130732536316,0.2674252390861511
512,alpha1,1.0,transformer.h.4.attn.c_attn.weight,442368,0.08852838724851608,0.08962591737508774,1.5598418556805882e-08,1.0,5.002586931368569e-06,1.0,4.787934813066386e-06,1.0,4.95434596814448e-06,1.0,1.0565061529632658e-05,1.0,1.0245414159726351e-05,1.0,6.497220510937041e-06,0.7340545058250427,0.7736532092094421
512,alpha0,0.0,transformer.h.4.attn.c_proj.weight,147456,0.08379531651735306,0.0864676758646965,0.0,0.7745562195777893,0.6702345013618469,0.869999885559082,0.5214160084724426,0.8043051362037659,0.6308354139328003,0.29034534096717834,1.2548959255218506,0.3187936842441559,1.2311222553253174,0.8194382190704346,0.6050319671630859,1.0,0.0
512,alpha05,0.5,transformer.h.4.attn.c_proj.weight,147456,0.08621950447559357,0.08766574412584305,1.0444163756062608e-08,0.86653733253479,0.5130116939544678,0.9211848378181458,0.3987777829170227,0.8816263675689697,0.4854174554347992,0.4387938380241394,1.1258952617645264,0.45598551630973816,1.1088874340057373,0.8678967356681824,0.5173038244247437,0.9631592631340027,0.271144300699234
